,Unnamed: 0,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,unit_price,full_address,gcode,lat,long
111,112,2020-01,BEDOK,3 ROOM,105,BEDOK RESERVOIR RD,04 TO 06,70.0,New Generation,1985,64 years 08 months,275000.0,3928.5714285714294,105 BEDOK RESERVOIR RD Singapore,"105, Bedok Reservoir Road, Eunos Vista, Bedok, Northeast, 470105, Singapore",1.32922715,103.9090129815935
112,113,2020-01,BEDOK,3 ROOM,628,BEDOK RESERVOIR RD,07 TO 09,67.0,New Generation,1983,62 years 01 month,288000.0,4298.507462686571,628 BEDOK RESERVOIR RD Singapore,"628, Bedok Reservoir Road, Bedok, Northeast, 470628, Singapore",1.3348973,103.9150075010044
113,114,2020-01,BEDOK,3 ROOM,615,BEDOK RESERVOIR RD,07 TO 09,68.0,New Generation,1981,60 years 04 months,280000.0,4117.64705882353,615 BEDOK RESERVOIR RD Singapore,"615, Bedok Reservoir Road, Bedok, Northeast, 470615, Singapore",1.3323588499999999,103.91599244405376
114,115,2020-01,BEDOK,3 ROOM,704,BEDOK RESERVOIR RD,01 TO 03,68.0,New Generation,1981,60 years 06 months,260000.0,3823.52941176471,704 BEDOK RESERVOIR RD Singapore,"58 Prawn Noodle, 704, Bedok Reservoir Road, Bedok, Northeast, 470704, Singapore",1.3368673,103.9204745
115,116,2020-01,BEDOK,3 ROOM,616,BEDOK RESERVOIR RD,04 TO 06,68.0,New Generation,1982,61 years 05 months,278000.0,4088.23529411765,616 BEDOK RESERVOIR RD Singapore,"616, Bedok Reservoir Road, Bedok, Northeast, 470616, Singapore",1.33151275,103.91474192856921
116,117,2020-01,BEDOK,3 ROOM,713,BEDOK RESERVOIR RD,04 TO 06,68.0,New Generation,1981,60 years 06 months,280000.0,4117.64705882353,713 BEDOK RESERVOIR RD Singapore,"713, Bedok Reservoir Road, Bedok, Northeast, 470713, Singapore",1.3366234000000001,103.92241945966447
117,118,2020-01,BEDOK,3 ROOM,703,BEDOK RESERVOIR RD,07 TO 09,68.0,New Generation,1980,59 years 10 months,300000.0,4411.7647058823495,703 BEDOK RESERVOIR RD Singapore,"Joy Family Clinic, 703, Bedok Reservoir Road, Bedok, Northeast, 470703, Singapore",1.3371143,103.9199923
118,119,2020-01,BEDOK,3 ROOM,704,BEDOK RESERVOIR RD,07 TO 09,68.0,New Generation,1981,60 years 06 months,300000.0,4411.7647058823495,704 BEDOK RESERVOIR RD Singapore,"58 Prawn Noodle, 704, Bedok Reservoir Road, Bedok, Northeast, 470704, Singapore",1.3368673,103.9204745
119,120,2020-01,BEDOK,3 ROOM,2,BEDOK STH AVE 1,13 TO 15,65.0,Improved,1976,55 years,250500.0,3853.8461538461497,2 BEDOK STH AVE 1 Singapore,"2, Bedok South Avenue 1, Simpang Bedok, Bedok, Southeast, 460002, Singapore",1.3212585,103.9332190782861
120,121,2020-01,BEDOK,3 ROOM,1,BEDOK STH AVE 1,10 TO 12,59.0,Improved,1976,55 years,243000.0,4118.64406779661,1 BEDOK STH AVE 1 Singapore,"Bedok South Avenue 1, Simpang Bedok, Bedok, Southeast, 460210, Singapore",1.3243174,103.9318887
121,122,2020-01,BEDOK,3 ROOM,40,CHAI CHEE AVE,10 TO 12,65.0,Improved,1974,53 years 01 month,272000.0,4184.615384615379,40 CHAI CHEE AVE Singapore,"Chai Chee Avenue, Ansar Garden, Bedok, Southeast, 461029, Singapore",1.3252175,103.9236168
122,123,2020-01,BEDOK,3 ROOM,32,CHAI CHEE AVE,04 TO 06,73.0,Improved,1974,53 years,290000.0,3972.6027397260295,32 CHAI CHEE AVE Singapore,"Chai Chee Avenue, Ansar Garden, Bedok, Southeast, 461029, Singapore",1.3252175,103.9236168
123,124,2020-01,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,73.0,Improved,1974,53 years,280000.0,3835.6164383561604,32 CHAI CHEE AVE Singapore,"Chai Chee Avenue, Ansar Garden, Bedok, Southeast, 461029, Singapore",1.3252175,103.9236168
124,125,2020-01,BEDOK,3 ROOM,42,CHAI CHEE ST,10 TO 12,67.0,New Generation,1985,64 years 06 months,300000.0,4477.6119402985105,42 CHAI CHEE ST Singapore,"42, Chai Chee Street, Bedok, Southeast, 461042, Singapore",1.32792105,103.92576412895514
125,126,2020-01,BEDOK,3 ROOM,42,CHAI CHEE ST,13 TO 15,67.0,New Generation,1985,64 years 06 months,280000.0,4179.10447761194,42 CHAI CHEE ST Singapore,"42, Chai Chee Street, Bedok, Southeast, 461042, Singapore",1.32792105,103.92576412895514
126,127,2020-01,BEDOK,3 ROOM,41,CHAI CHEE ST,07 TO 09,67.0,New Generation,1985,64 years 05 months,288000.0,4298.507462686571,41 CHAI CHEE ST Singapore,"41, Chai Chee Street, Bedok, Southeast, 461041, Singapore",1.3273225,103.92606491281293
141,142,2020-01,BEDOK,4 ROOM,748B,BEDOK RESERVOIR CRES,13 TO 15,87.0,DBSS,2014,93 years 08 months,718000.0,8252.87356321839,748B BEDOK RESERVOIR CRES Singapore,"748B, Bedok Reservoir Crescent, Bedok, Northeast, 472748, Singapore",1.3362953499999999,103.92128095230552
142,143,2020-01,BEDOK,4 ROOM,747C,BEDOK RESERVOIR CRES,10 TO 12,87.0,DBSS,2014,93 years 08 months,663000.0,7620.689655172409,747C BEDOK RESERVOIR CRES Singapore,"747C, Bedok Reservoir Crescent, Bedok, Northeast, 473747, Singapore",1.33676455,103.92195930890526
143,144,2020-01,BEDOK,4 ROOM,748B,BEDOK RESERVOIR CRES,13 TO 15,87.0,DBSS,2014,93 years 08 months,670000.0,7701.14942528736,748B BEDOK RESERVOIR CRES Singapore,"748B, Bedok Reservoir Crescent, Bedok, Northeast, 472748, Singapore",1.3362953499999999,103.92128095230552
144,145,2020-01,BEDOK,4 ROOM,748B,BEDOK RESERVOIR CRES,01 TO 03,87.0,DBSS,2014,93 years 07 months,655000.0,7528.73563218391,748B BEDOK RESERVOIR CRES Singapore,"748B, Bedok Reservoir Crescent, Bedok, Northeast, 472748, Singapore",1.3362953499999999,103.92128095230552
145,146,2020-01,BEDOK,4 ROOM,702,BEDOK RESERVOIR RD,04 TO 06,93.0,New Generation,1980,59 years 11 months,388000.0,4172.04301075269,702 BEDOK RESERVOIR RD Singapore,"702, Bedok Reservoir Road, Bedok, Northeast, 470702, Singapore",1.33718775,103.91890683065095
146,147,2020-01,BEDOK,4 ROOM,627,BEDOK RESERVOIR RD,10 TO 12,91.0,New Generation,1981,60 years 03 months,400000.0,4395.6043956044,627 BEDOK RESERVOIR RD Singapore,"627, Bedok Reservoir Road, Bedok, Northeast, 470627, Singapore",1.3339533000000001,103.91561484529242
147,148,2020-01,BEDOK,4 ROOM,622,BEDOK RESERVOIR RD,10 TO 12,91.0,New Generation,1981,60 years 02 months,386500.0,4247.25274725275,622 BEDOK RESERVOIR RD Singapore,"622, Bedok Reservoir Road, Bedok, Northeast, 470622, Singapore",1.33405435,103.91685595002133
148,149,2020-01,BEDOK,4 ROOM,718,BEDOK RESERVOIR RD,04 TO 06,104.0,Model A,1984,63 years,415000.0,3990.3846153846202,718 BEDOK RESERVOIR RD Singapore,"718, Bedok Reservoir Road, Bedok, Northeast, 470718, Singapore",1.3368886999999998,103.92528330870982
149,150,2020-01,BEDOK,4 ROOM,126,BEDOK RESERVOIR RD,01 TO 03,89.0,Simplified,1987,66 years 03 months,380000.0,4269.66292134831,126 BEDOK RESERVOIR RD Singapore,"126, Bedok Reservoir Road, Eunos Spring, Bedok, Northeast, 470126, Singapore",1.33273785,103.91086890098741
150,151,2020-01,BEDOK,4 ROOM,710,BEDOK RESERVOIR RD,10 TO 12,98.0,New Generation,1980,59 years 10 months,400000.0,4081.63265306122,710 BEDOK RESERVOIR RD Singapore,"710, Bedok Reservoir Road, Bedok, Northeast, 470710, Singapore",1.3355491,103.92380117390078
151,152,2020-01,BEDOK,4 ROOM,143,BEDOK RESERVOIR RD,01 TO 03,104.0,Model A,1987,66 years,405000.0,3894.2307692307704,143 BEDOK RESERVOIR RD Singapore,"143, Bedok Reservoir Road, Eunos Spring, Bedok, Northeast, 470143, Singapore",1.33497055,103.91276106377518
152,153,2020-01,BEDOK,4 ROOM,110,BEDOK RESERVOIR RD,01 TO 03,91.0,New Generation,1985,64 years 06 months,365000.0,4010.98901098901,110 BEDOK RESERVOIR RD Singapore,"110, Bedok Reservoir Road, Eunos Vista, Bedok, Northeast, 470110, Singapore",1.33019585,103.91031734471434
153,154,2020-01,BEDOK,4 ROOM,110,BEDOK RESERVOIR RD,10 TO 12,93.0,New Generation,1985,64 years 06 months,388000.0,4172.04301075269,110 BEDOK RESERVOIR RD Singapore,"110, Bedok Reservoir Road, Eunos Vista, Bedok, Northeast, 470110, Singapore",1.33019585,103.91031734471434
154,155,2020-01,BEDOK,4 ROOM,628,BEDOK RESERVOIR RD,10 TO 12,93.0,New Generation,1983,62 years,395000.0,4247.31182795699,628 BEDOK RESERVOIR RD Singapore,"628, Bedok Reservoir Road, Bedok, Northeast, 470628, Singapore",1.3348973,103.9150075010044
155,156,2020-01,BEDOK,4 ROOM,761,BEDOK RESERVOIR VIEW,04 TO 06,107.0,Premium Apartment,2000,79 years 11 months,535000.0,5000.0,761 BEDOK RESERVOIR VIEW Singapore,"761, Bedok Reservoir View, Longvale, Bedok, Southeast, 470761, Singapore",1.33625185,103.93382933163517
156,157,2020-01,BEDOK,4 ROOM,767,BEDOK RESERVOIR VIEW,07 TO 09,105.0,Premium Apartment,2000,79 years 11 months,533800.0,5083.80952380952,767 BEDOK RESERVOIR VIEW Singapore,"767, Bedok Reservoir View, Longvale, Bedok, Southeast, 470767, Singapore",1.3359166999999998,103.93694437760419
157,158,2020-01,BEDOK,4 ROOM,771,BEDOK RESERVOIR VIEW,13 TO 15,105.0,Premium Apartment,2000,79 years 11 months,525000.0,5000.0,771 BEDOK RESERVOIR VIEW Singapore,"771, Bedok Reservoir View, Longvale, Bedok, Southeast, 470771, Singapore",1.3359523,103.93893626089579
158,159,2020-01,BEDOK,4 ROOM,35,BEDOK STH AVE 2,01 TO 03,90.0,Improved,1977,56 years 08 months,338000.0,3755.55555555556,35 BEDOK STH AVE 2 Singapore,"35, Bedok South Avenue 2, Simpang Bedok, Bedok, Southeast, 460035, Singapore",1.32231235,103.93977340417518
159,160,2020-01,BEDOK,4 ROOM,6,BEDOK STH AVE 2,01 TO 03,82.0,Improved,1976,55 years,330000.0,4024.3902439024396,6 BEDOK STH AVE 2 Singapore,"6, Bedok South Avenue 2, Simpang Bedok, Bedok, Southeast, 460006, Singapore",1.32220445,103.93503778560873
160,161,2020-01,BEDOK,4 ROOM,5,BEDOK STH AVE 2,07 TO 09,82.0,Improved,1976,55 years,315000.0,3841.4634146341496,5 BEDOK STH AVE 2 Singapore,"5, Bedok South Avenue 2, Simpang Bedok, Bedok, Southeast, 460005, Singapore",1.3220355499999998,103.9342919687501
161,162,2020-01,BEDOK,4 ROOM,166,BEDOK STH AVE 3,07 TO 09,105.0,Model A,1985,64 years 02 months,486000.0,4628.571428571429,166 BEDOK STH AVE 3 Singapore,"166, Bedok South Avenue 3, Simpang Bedok, Bedok, Southeast, 460166, Singapore",1.3200314,103.94518834849134
162,163,2020-01,BEDOK,4 ROOM,43,BEDOK STH RD,07 TO 09,84.0,Improved,1977,56 years 08 months,309000.0,3678.5714285714294,43 BEDOK STH RD Singapore,"43, Bedok South Road, Simpang Bedok, Bedok, Southeast, 460043, Singapore",1.3215387,103.94164494283507
163,164,2020-01,BEDOK,4 ROOM,61,CHAI CHEE RD,10 TO 12,91.0,New Generation,1982,61 years 09 months,350000.0,3846.1538461538503,61 CHAI CHEE RD Singapore,"61, Chai Chee Road, Bedok, Southeast, 460061, Singapore",1.3251396,103.920696930352
164,165,2020-01,BEDOK,4 ROOM,10,CHAI CHEE RD,07 TO 09,90.0,Model A,2001,80 years 01 month,500000.0,5555.55555555556,10 CHAI CHEE RD Singapore,"10, Chai Chee Road, Bedok, Southeast, 467010, Singapore",1.3274203,103.92465768731158
175,176,2020-01,BEDOK,5 ROOM,601,BEDOK RESERVOIR RD,10 TO 12,123.0,Improved,1982,61 years 04 months,465000.0,3780.4878048780497,601 BEDOK RESERVOIR RD Singapore,"601, Bedok Reservoir Road, Bedok, Northeast, 470601, Singapore",1.3299436,103.9113629270509
176,177,2020-01,BEDOK,5 ROOM,611,BEDOK RESERVOIR RD,13 TO 15,123.0,Improved,1993,72 years 04 months,488000.0,3967.47967479675,611 BEDOK RESERVOIR RD Singapore,"611, Bedok Reservoir Road, Bedok, Northeast, 470611, Singapore",1.33105705,103.91524226298515
177,178,2020-01,BEDOK,5 ROOM,147,BEDOK RESERVOIR RD,04 TO 06,122.0,Improved,1987,66 years 01 month,448000.0,3672.13114754098,147 BEDOK RESERVOIR RD Singapore,"147, Bedok Reservoir Road, Eunos Spring, Bedok, Northeast, 470147, Singapore",1.3348851000000002,103.91173421423875
178,179,2020-01,BEDOK,5 ROOM,112,BEDOK RESERVOIR RD,10 TO 12,125.0,Improved,1985,64 years 06 months,470000.0,3760.0,112 BEDOK RESERVOIR RD Singapore,"112, Bedok Reservoir Road, Eunos Vista, Bedok, Northeast, 470112, Singapore",1.32967695,103.91035606477229
179,180,2020-01,BEDOK,5 ROOM,611,BEDOK RESERVOIR RD,07 TO 09,121.0,Improved,1993,72 years 04 months,500000.0,4132.231404958679,611 BEDOK RESERVOIR RD Singapore,"611, Bedok Reservoir Road, Bedok, Northeast, 470611, Singapore",1.33105705,103.91524226298515
180,181,2020-01,BEDOK,5 ROOM,762,BEDOK RESERVOIR VIEW,13 TO 15,115.0,Premium Apartment,2000,79 years 11 months,650000.0,5652.17391304348,762 BEDOK RESERVOIR VIEW Singapore,"762, Bedok Reservoir View, Longvale, Bedok, Southeast, 470762, Singapore",1.3363128,103.93459167200558
181,182,2020-01,BEDOK,5 ROOM,32,BEDOK STH AVE 2,22 TO 24,118.0,Standard,1978,57 years 02 months,638000.0,5406.77966101695,32 BEDOK STH AVE 2 Singapore,"32, Bedok South Avenue 2, Simpang Bedok, Bedok, Southeast, 460032, Singapore",1.32262995,103.93784152697935
182,183,2020-01,BEDOK,5 ROOM,14,BEDOK STH AVE 2,13 TO 15,133.0,Model A,1995,74 years 11 months,765000.0,5751.87969924812,14 BEDOK STH AVE 2 Singapore,"14, Bedok South Avenue 2, Simpang Bedok, Bedok, Southeast, 460014, Singapore",1.3211398,103.93625286222647
183,184,2020-01,BEDOK,5 ROOM,32,BEDOK STH AVE 2,19 TO 21,115.0,Standard,1978,57 years 02 months,512800.0,4459.13043478261,32 BEDOK STH AVE 2 Singapore,"32, Bedok South Avenue 2, Simpang Bedok, Bedok, Southeast, 460032, Singapore",1.32262995,103.93784152697935
184,185,2020-01,BEDOK,5 ROOM,1,CHAI CHEE RD,04 TO 06,133.0,Model A,1983,62 years 07 months,525000.0,3947.3684210526294,1 CHAI CHEE RD Singapore,"1, Chai Chee Road, Bedok, Southeast, 461001, Singapore",1.32802795,103.92220408106277
185,186,2020-01,BEDOK,5 ROOM,805,CHAI CHEE RD,04 TO 06,126.0,Improved,1993,72 years 04 months,610000.0,4841.26984126984,805 CHAI CHEE RD Singapore,"805, Chai Chee Road, Bedok, Southeast, 460805, Singapore",1.324478,103.92146504951143
189,190,2020-01,BEDOK,EXECUTIVE,634,BEDOK RESERVOIR RD,07 TO 09,142.0,Apartment,1993,72 years 04 months,680000.0,4788.7323943661995,634 BEDOK RESERVOIR RD Singapore,"634, Bedok Reservoir Road, Bedok, Northeast, 410634, Singapore",1.3302334,103.90509711629387
190,191,2020-01,BEDOK,EXECUTIVE,643,BEDOK RESERVOIR RD,13 TO 15,143.0,Apartment,1993,72 years 04 months,798888.0,5586.62937062937,643 BEDOK RESERVOIR RD Singapore,"643, Bedok Reservoir Road, Bedok, Northeast, 410643, Singapore",1.3309521,103.90583427823313
191,192,2020-01,BEDOK,EXECUTIVE,115,BEDOK RESERVOIR RD,07 TO 09,148.0,Maisonette,1985,64 years 09 months,580000.0,3918.91891891892,115 BEDOK RESERVOIR RD Singapore,"115, Bedok Reservoir Road, Eunos Vista, Bedok, Northeast, 470115, Singapore",1.33068155,103.90881655030253
192,193,2020-01,BEDOK,EXECUTIVE,115,BEDOK RESERVOIR RD,04 TO 06,150.0,Maisonette,1985,64 years 09 months,630000.0,4200.0,115 BEDOK RESERVOIR RD Singapore,"115, Bedok Reservoir Road, Eunos Vista, Bedok, Northeast, 470115, Singapore",1.33068155,103.90881655030253
193,194,2020-01,BEDOK,EXECUTIVE,10E,BEDOK STH AVE 2,04 TO 06,146.0,Apartment,1993,72 years 05 months,740000.0,5068.49315068493,10E BEDOK STH AVE 2 Singapore,"10E, Bedok South Avenue 2, Simpang Bedok, Bedok, Southeast, 464010, Singapore",1.32161165,103.93696265416213
194,195,2020-01,BISHAN,3 ROOM,115,BISHAN ST 12,04 TO 06,64.0,Simplified,1986,65 years,387000.0,6046.875,115 BISHAN ST 12 Singapore,"Bishan Street 12, Bishan, Singapore, Central, 579820, Singapore",1.3463804,103.852723
195,196,2020-01,BISHAN,3 ROOM,195,BISHAN ST 13,01 TO 03,64.0,Simplified,1988,67 years,328000.0,5125.0,195 BISHAN ST 13 Singapore,"195, Bishan Street 13, Bishan, Singapore, Central, 570195, Singapore",1.3483952000000001,103.85083126704555
196,197,2020-01,BISHAN,3 ROOM,313,SHUNFU RD,01 TO 03,67.0,New Generation,1985,64 years 05 months,373000.0,5567.16417910448,313 SHUNFU RD Singapore,"313, Shunfu Road, Shunfu Estate, Bishan, Singapore, Central, 574339, Singapore",1.35142015,103.8371513861609
197,198,2020-01,BISHAN,4 ROOM,150A,BISHAN ST 11,01 TO 03,84.0,Simplified,1989,68 years,392000.0,4666.666666666671,150A BISHAN ST 11 Singapore,"Bishan Street 11, Bishan, Singapore, Central, 570196, Singapore",1.3476361,103.8511594
198,199,2020-01,BISHAN,4 ROOM,151,BISHAN ST 11,04 TO 06,93.0,Simplified,1989,68 years 02 months,420000.0,4516.12903225806,151 BISHAN ST 11 Singapore,"UOB, 151, Bishan Street 11, Bishan, Singapore, Central, 570151, Singapore",1.345283,103.855659
199,200,2020-01,BISHAN,4 ROOM,112,BISHAN ST 12,04 TO 06,84.0,Simplified,1985,64 years 05 months,480000.0,5714.28571428571,112 BISHAN ST 12 Singapore,"112, Bishan Street 12, Bishan, Singapore, Central, 570118, Singapore",1.34693715,103.84939788625971
200,201,2020-01,BISHAN,4 ROOM,112,BISHAN ST 12,04 TO 06,84.0,Simplified,1985,64 years 06 months,510000.0,6071.428571428571,112 BISHAN ST 12 Singapore,"112, Bishan Street 12, Bishan, Singapore, Central, 570118, Singapore",1.34693715,103.84939788625971
201,202,2020-01,BISHAN,4 ROOM,127,BISHAN ST 12,07 TO 09,83.0,Simplified,1986,65 years 11 months,472000.0,5686.74698795181,127 BISHAN ST 12 Singapore,"127, Bishan Street 12, Bishan, Singapore, Central, 570127, Singapore",1.3462184,103.8515118847227
202,203,2020-01,BISHAN,4 ROOM,144,BISHAN ST 12,07 TO 09,104.0,Model A,1988,67 years 07 months,480000.0,4615.384615384621,144 BISHAN ST 12 Singapore,"144, Bishan Street 12, Bishan, Singapore, Central, 570144, Singapore",1.3458613,103.85360316116112
203,204,2020-01,BISHAN,4 ROOM,141,BISHAN ST 12,07 TO 09,84.0,Simplified,1988,67 years 07 months,440000.0,5238.095238095239,141 BISHAN ST 12 Singapore,"141, Bishan Street 12, Bishan, Singapore, Central, 570141, Singapore",1.34507265,103.85350755432164
204,205,2020-01,BISHAN,4 ROOM,122,BISHAN ST 12,07 TO 09,84.0,Simplified,1986,65 years 01 month,510000.0,6071.428571428571,122 BISHAN ST 12 Singapore,"122, Bishan Street 12, Bishan, Singapore, Central, 570122, Singapore",1.3468190999999998,103.85063309728856
205,206,2020-01,BISHAN,4 ROOM,115,BISHAN ST 12,01 TO 03,104.0,Model A,1986,65 years,590000.0,5673.07692307692,115 BISHAN ST 12 Singapore,"Bishan Street 12, Bishan, Singapore, Central, 579820, Singapore",1.3463804,103.852723
206,207,2020-01,BISHAN,4 ROOM,195,BISHAN ST 13,04 TO 06,85.0,Simplified,1988,67 years 01 month,445000.0,5235.29411764706,195 BISHAN ST 13 Singapore,"195, Bishan Street 13, Bishan, Singapore, Central, 570195, Singapore",1.3483952000000001,103.85083126704555
207,208,2020-01,BISHAN,4 ROOM,253,BISHAN ST 22,01 TO 03,112.0,Model A,1992,71 years 07 months,555000.0,4955.3571428571395,253 BISHAN ST 22 Singapore,"253, Bishan Street 22, Bishan, Singapore, Central, 575734, Singapore",1.3622542,103.8432325794257
208,209,2020-01,BISHAN,4 ROOM,236,BISHAN ST 22,04 TO 06,109.0,Model A,1992,71 years 04 months,508000.0,4660.5504587156,236 BISHAN ST 22 Singapore,"Bishan Street 22, Bishan, Singapore, Central, 570233, Singapore",1.3594787,103.8446337
209,210,2020-01,BISHAN,4 ROOM,235,BISHAN ST 22,10 TO 12,113.0,Model A,1992,71 years 03 months,600000.0,5309.734513274339,235 BISHAN ST 22 Singapore,"Bishan Street 22, Bishan, Singapore, Central, 570233, Singapore",1.3594787,103.8446337
210,211,2020-01,BISHAN,4 ROOM,285,BISHAN ST 22,13 TO 15,108.0,Model A,1992,71 years 06 months,670000.0,6203.7037037037,285 BISHAN ST 22 Singapore,"285, Bishan Street 22, Bishan North, Bishan, Singapore, Central, 570282, Singapore",1.3588413,103.84385347762068
211,212,2020-01,BISHAN,4 ROOM,226,BISHAN ST 23,07 TO 09,102.0,Model A,1992,71 years 03 months,555000.0,5441.17647058824,226 BISHAN ST 23 Singapore,"226, Bishan Street 23, Bishan, Singapore, Central, 570226, Singapore",1.35839865,103.84732724011607
212,213,2020-01,BISHAN,4 ROOM,214,BISHAN ST 23,04 TO 06,103.0,Model A,1992,71 years 03 months,485000.0,4708.737864077671,214 BISHAN ST 23 Singapore,"214, Bishan Street 23, Bishan, Singapore, Central, 570213, Singapore",1.3573729,103.84847804536601
213,214,2020-01,BISHAN,4 ROOM,273A,BISHAN ST 24,28 TO 30,95.0,DBSS,2011,90 years 08 months,888888.0,9356.71578947368,273A BISHAN ST 24 Singapore,"Natura Loft 273A, 273A, Bishan Street 24, Bishan, Singapore, Central, 571273, Singapore",1.35636435,103.84398571653658
214,215,2020-01,BISHAN,5 ROOM,103,BISHAN ST 12,04 TO 06,121.0,Improved,1986,65 years 10 months,690000.0,5702.47933884298,103 BISHAN ST 12 Singapore,"Bishan Street 12, Bishan, Singapore, Central, 579820, Singapore",1.3463804,103.852723
215,216,2020-01,BISHAN,5 ROOM,124,BISHAN ST 12,01 TO 03,121.0,Improved,1987,66 years 05 months,650000.0,5371.90082644628,124 BISHAN ST 12 Singapore,"124, Bishan Street 12, Bishan, Singapore, Central, 570124, Singapore",1.34654545,103.85140243941271
216,217,2020-01,BISHAN,5 ROOM,101,BISHAN ST 12,01 TO 03,121.0,Improved,1987,66 years,672000.0,5553.71900826446,101 BISHAN ST 12 Singapore,"Bishan Street 12, Bishan, Singapore, Central, 579820, Singapore",1.3463804,103.852723
217,218,2020-01,BISHAN,5 ROOM,155,BISHAN ST 13,13 TO 15,121.0,Improved,1987,66 years 11 months,707000.0,5842.97520661157,155 BISHAN ST 13 Singapore,"155, Bishan Street 13, Bishan, Singapore, Central, 570155, Singapore",1.34618195,103.85604697260504
218,219,2020-01,BISHAN,5 ROOM,165,BISHAN ST 13,13 TO 15,121.0,Improved,1988,67 years 08 months,640000.0,5289.25619834711,165 BISHAN ST 13 Singapore,"165, Bishan Street 13, Bishan, Singapore, Central, 570165, Singapore",1.3490415,103.85639329608578
219,220,2020-01,BISHAN,5 ROOM,155,BISHAN ST 13,10 TO 12,131.0,Improved,1987,66 years 10 months,780000.0,5954.19847328244,155 BISHAN ST 13 Singapore,"155, Bishan Street 13, Bishan, Singapore, Central, 570155, Singapore",1.34618195,103.85604697260504
220,221,2020-01,BISHAN,5 ROOM,166,BISHAN ST 13,01 TO 03,122.0,Improved,1987,66 years 11 months,685000.0,5614.7540983606605,166 BISHAN ST 13 Singapore,"166, Bishan Street 13, Bishan, Singapore, Central, 570166, Singapore",1.3486326499999999,103.85510491705668
221,222,2020-01,BISHAN,5 ROOM,226,BISHAN ST 23,10 TO 12,139.0,Model A,1992,71 years 04 months,800000.0,5755.39568345324,226 BISHAN ST 23 Singapore,"226, Bishan Street 23, Bishan, Singapore, Central, 570226, Singapore",1.35839865,103.84732724011607
222,223,2020-01,BISHAN,5 ROOM,214,BISHAN ST 23,04 TO 06,133.0,Model A,1992,71 years 03 months,698000.0,5248.12030075188,214 BISHAN ST 23 Singapore,"214, Bishan Street 23, Bishan, Singapore, Central, 570213, Singapore",1.3573729,103.84847804536601
223,224,2020-01,BISHAN,5 ROOM,291,BISHAN ST 24,07 TO 09,121.0,Premium Apartment,1998,77 years 05 months,690000.0,5702.47933884298,291 BISHAN ST 24 Singapore,"291, Bishan Street 24, Bishan, Singapore, Central, 570291, Singapore",1.3559282499999998,103.84516399580886
224,225,2020-01,BISHAN,5 ROOM,273A,BISHAN ST 24,13 TO 15,120.0,DBSS,2011,90 years 07 months,860000.0,7166.66666666667,273A BISHAN ST 24 Singapore,"Natura Loft 273A, 273A, Bishan Street 24, Bishan, Singapore, Central, 571273, Singapore",1.35636435,103.84398571653658
225,226,2020-01,BISHAN,5 ROOM,443,SIN MING AVE,04 TO 06,123.0,Improved,1990,69 years 01 month,690000.0,5609.75609756098,443 SIN MING AVE Singapore,"Sin Ming Avenue, Bishan, Singapore, Central, 575734, Singapore",1.3607857,103.8417157
226,227,2020-01,BISHAN,5 ROOM,450,SIN MING AVE,10 TO 12,125.0,Improved,1989,69 years,700000.0,5600.0,450 SIN MING AVE Singapore,"Sin Ming Avenue, Bishan, Singapore, Central, 575734, Singapore",1.3607857,103.8417157
